5723	24343	17372	42177	12000
5724	42530	17685	30526	3603
5725	24260	16143	40235	4656
5726	26892	11400	48458	23738
5727	43264	2615	23737	18852
5728	21577	17535	44153	10280
5729	3272	35995	10282	17536
5730	32126	3274	44154	17538
5731	24977	16217	38835	8658
5732	24976	16218	38836	8657
5733	43696	3121	24122	43990
5734	5030	27254	17021	43925
5735	14926	43803	2205	22627
5736	14928	43804	2207	22629
5737	16812	27422	7543	42561
5738	46868	7448	26612	16973
5739	43312	22952	13840	46055
5740	8891	25775	7486	23680
5741	8892	25776	7487	23679
5742	47732	23681	25777	7488
5743	8894	25778	7489	23682
5744	3089	44868	16124	25590
5745	3087	44867	16123	25589
5746	32591	16555	37746	4802
5747	32590	16556	37747	4803
5748	32589	16558	37748	4805
5749	32588	16557	37749	4804
5750	46637	14358	37973	23715
5751	10156	17974	50243	33616
5752	21457	7925	27947	18886
5753	38230	6808	24031	19993
5754	38229	6807	24030	19992
5755	38231	6809	24032	19994
5756	7891	21981	7245	21054
5757	23438	6001	33249	16170
5758	17626	7071	21902	20586
5759	24857	21903	20587	7072
5760	24858	21904	20588	7073
5761	24859	21905	20589	7074
5762	25152	9769	33775	32508
5763	15289	28031	4555	34415
5764	8316	47773	7610	22196
5765	2404	47697	17016	27742
5766	2406	47700	17018	27744
5767	9308	45917	21447	19518
5768	9307	45916	21446	19517
5769	9305	45915	21445	19515
5770	3976	28140	10230	22224
5771	12651	28959	4166	31637
5772	12652	28960	4167	31638
5773	12650	28958	4165	31639
5774	21680	45404	24978	7171
5775	21681	45405	24977	7172
5776	46818	6426	50514	19375
5777	18254	42869	19377	6428
5778	46819	6429	50516	19378
5779	20398	895	45104	17742
5780	50160	29779	33775	17847
5781	22751	1701	31271	33065
5782	22261	4726	29772	17308
5783	22260	4727	29773	17309
5784	32844	1659	26377	36974
5785	4757	31385	11927	23425
5786	4756	31386	11926	23424
5787	4759	31387	11929	23427
5788	19497	27638	16550	6486
5789	41602	5479	45994	22377
5790	41601	5478	45993	22376
5791	20054	6656	38126	16599
5792	22209	2865	21133	21628
5793	45962	17733	29794	5247
5794	5775	22491	38455	16360
5795	8367	31014	13028	35815
5796	6188	32249	14227	27771
5797	7480	35320	14205	31843
5798	7481	35321	14206	31844
5799	23580	18390	48163	6930
5800	41373	4603	48163	18390
5801	39792	1235	34663	16264
5802	50334	16265	34664	4988
5803	50333	16266	34665	4990
5804	12189	30263	8705	30389
5805	42808	12356	42879	17353
5806	50532	8887	49489	16242
5807	5552	43691	29428	17491
5808	9884	25657	8420	26079
5809	9885	25658	8422	26080
5810	44468	15539	31088	21144
5811	44469	15540	31087	21145
5812	15033	40632	1180	36691
5813	25329	18164	24096	1428
5814	25330	18165	24097	1431
5815	26067	16162	42368	3114
5816	17743	26331	7781	46430
5817	8175	28738	11722	38744
5818	8174	28737	11721	38743
5819	8176	28739	11723	38746
5820	8177	28740	11724	38745
5821	22311	16220	36352	7723
5822	1711	23949	10122	21914
5823	10124	21915	1712	23950
5824	24924	15551	23947	21917
5825	10123	21916	1710	23948
5826	29023	19514	46051	14361
5827	14497	47765	17732	33921
5828	2854	36975	47200	21819
5829	29513	20224	22193	6331
5830	48790	22264	20894	6399
5831	44995	6401	22265	20895
5832	4458	36718	42629	23025
5833	18600	25319	19387	2546
5834	21853	17544	48042	5950
5835	21855	17546	48044	5953
5836	19670	32097	20290	7065
5837	11750	24153	41944	32086
5838	11751	24154	41945	32087
5839	11752	24155	41946	32088
5840	40312	17406	27792	7184
5841	5120	25854	34806	16516
5842	23203	17956	26559	1467
5843	17511	50219	20007	3610
5844	42698	41888	3978	27067
5845	20259	7299	24625	17962
5846	36897	18567	33565	10072
5847	1330	23545	6728	20297
5848	23663	43869	23771	15499
5849	10882	23920	1043	28499
5850	10883	23921	1045	28500
5851	30612	13055	45129	17767
5852	21271	19846	28808	7081
5853	36221	46291	24038	7198
5854	36222	46292	24039	7199
5855	27502	16329	29383	8183
5856	1547	19782	50228	21349
5857	44381	16428	31222	8329
5858	44382	16430	31224	8332
5859	49764	16235	30350	5634
5860	36220	46269	24033	7197
5861	24291	16208	35347	6282
5862	24292	16209	35348	6283
5863	24293	6284	35349	16210
5864	24294	16211	35350	6285
5865	1640	18111	25469	51204
5866	25338	18006	44481	3321
5867	22064	38794	33425	7149
5868	22066	38795	33427	7151
5869	28774	16629	38133	2352
5870	816	38312	35847	24281
5871	25818	8207	47255	18200
5872	25820	8208	47254	18201
5873	25819	8210	47256	18202
5874	21589	18853	50326	2988
5875	24709	17059	42643	1470
5876	5290	41810	16027	37912
5877	11682	41339	7505	18043
5878	17636	6347	22194	30497
5879	23888	16950	40316	6620
5880	23890	16952	40317	6622
5881	21042	26665	21680	7171
5882	23492	7102	47777	18316
5883	46605	19476	25456	2739
5884	16597	2579	18189	24126
5885	31253	16285	38600	6556
5886	37990	11984	33641	16230
5887	37989	11985	33642	16231
5888	37991	11987	33644	16233
5889	20763	5964	17529	25038
5890	33229	24610	49641	6084
5891	23626	946	35053	16325
5892	23627	947	35054	16326
5893	25512	16264	35047	4986
5894	39794	1236	35048	16265
5895	14432	24608	6685	36912
5896	21414	1613	23118	36324
5897	17973	2578	34720	31047
5898	42960	21946	50474	25004
5899	33497	16632	38087	5929
5900	31456	17863	38741	11269
5901	14242	38741	17863	2107
5902	36740	5142	26768	16814
5903	36741	5144	26769	16815
5904	38481	6871	35183	16287
5905	27385	16421	34232	4559
5906	27386	16422	34233	4561
5907	45404	3520	38808	16216
5908	28134	16217	38810	8308
5909	45406	3521	38809	16218
5910	3121	20964	39166	24122
5911	22006	6444	48560	18480
5912	1253	25105	9035	25277
5913	1255	25107	9037	25279
5914	27043	16238	30616	2489
5915	27044	16237	30615	2488
5916	27048	16239	30617	2491
5917	27047	16240	30618	2492
5918	31449	7304	30899	16226
5919	11244	26211	4211	26370
5920	6177	21361	36572	26976
5921	2335	28136	13489	29862
5922	24789	16720	44812	7709
5923	16071	6198	42156	32707
5924	15912	37458	10255	31153
5925	7107	32186	13012	35788
5926	7110	32189	13015	35789
5927	7108	32187	13013	35787
5928	29162	42412	50450	20120
5929	29475	3616	31852	16205
5930	10660	26163	8581	28048
5931	40765	11918	40460	16882
5932	40766	11919	40459	16883
5933	40764	11917	40458	16881
5934	40767	11920	40461	16884
5935	9813	24706	7337	24354
5936	900	31740	51158	17061
5937	44883	3229	35710	21451
5938	21973	6215	37260	16539
5939	36231	13036	50535	17014
5940	36232	13038	50536	17015
5941	13742	18777	5733	46587
5942	5089	37891	15173	37013
5943	9099	29079	2572	19250
5944	16487	25233	11403	37245
5945	16485	25232	11401	37244
5946	16486	25234	11402	37246
5947	3839	23351	41362	22131
5948	3838	23353	41363	22130
5949	3841	23357	41364	22133
5950	19596	8316	26158	19595
5951	23628	949	34845	16327
5952	12804	27458	7866	28871
5953	29036	20428	24445	3583
5954	26622	3584	20427	24446
5955	25450	6692	29172	16388
5956	25451	6693	29171	16389
5957	25452	6694	29173	16390
5958	25453	6695	29174	16391
5959	18708	20596	28128	7918
5960	15755	7919	20595	28129
5961	18710	20597	28130	7920
5962	18711	20598	28131	7921
5963	45020	7482	32128	16208
5964	45021	7483	32129	16209
5965	42397	7485	32130	16211
5966	43371	16210	32131	7484
5967	15340	23080	6743	40121
5968	26506	3393	48801	18537
5969	27477	10687	25891	35887
5970	24490	318	319	22059
5971	8571	28427	45053	21706
5972	1254	25106	9036	22044
5973	28037	3172	24761	17944
5974	18843	29364	39220	11302
5975	8278	26848	13139	30278
5976	8279	26849	13138	30279
5977	8281	49548	13141	30280
5978	1287	23121	13348	38583
5979	6241	18931	8427	26831
5980	6243	18932	8428	26833
5981	8242	26365	14322	34341
5982	14321	34340	8243	26366
5983	29672	37644	26551	9234
5984	29671	4495	26553	9233
5985	19796	41812	13353	45354
5986	9595	19639	48362	32809
5987	9596	19640	48361	32810
5988	18620	29620	1078	46117
5989	19567	21375	28548	33076
5990	27450	8323	22696	19691
5991	27448	8322	22698	19692
5992	27449	8324	22697	19693
5993	27451	8325	22699	19694
5994	27107	16316	34527	4774
5995	29504	7373	23341	32203
5996	18680	17801	26779	7802
5997	18681	17802	26780	7803
5998	18682	17803	26782	7804
5999	18683	17804	26781	7805
6000	16839	6776	20125	39981
6001	29555	50877	13829	35125
6002	29554	50876	13830	35124
6003	29557	50878	13831	35127
6004	29556	50879	13832	35126
6005	11282	17905	2105	38747
6006	24101	34715	28556	10887
6007	27702	8122	40908	16332
6008	3190	27278	43178	16203
6009	3192	27279	43179	16204
6010	15669	28546	38532	836
6011	21519	7961	26880	18138
6012	20412	1972	18138	26880
6013	24423	9203	20180	26093
6014	24424	9204	20181	26094
6015	24425	9205	20182	26095
6016	3386	22986	38993	19414
6017	50387	24603	1349	17911
6018	7370	18473	3081	24359
6019	38623	6151	50993	17643
6020	44171	16234	34921	8761
6021	42581	6423	49887	28902
6022	23058	10079	44621	16411
6023	20497	6918	32071	37142
6024	22644	6626	39087	16776
6025	22645	6627	39088	16777
6026	51448	16351	8144	41764
6027	10116	29042	12013	25546
6028	10117	29044	12014	25548
6029	5090	43589	22205	16796
6030	18198	26271	44260	2299
6031	21625	23382	35887	10646
6032	20692	29459	24518	7291
6033	2549	32893	11161	31857
6034	5974	16394	44624	23116
6035	4199	23117	16395	44625
6036	3127	28223	14212	43216
6037	3129	28224	14213	43217
6038	23226	30828	5084	44550
6039	5850	45799	8189	17471
6040	3618	25836	42109	35203
6041	19683	17609	35206	1386
6042	19684	17608	44249	1385
6043	19685	17610	44250	1387
6044	19686	17611	44251	1388
6045	47850	16297	33950	8957
6046	3439	23438	16170	45562
6047	49098	6564	24568	17987
6048	24772	10802	39390	16820
6049	32305	1667	46142	16451
6050	1440	24308	39925	21828
6051	1441	24309	39926	21831
6052	1678	39602	14000	29102
6053	41277	9286	28252	20314
6054	7731	24512	47248	20339
6055	32137	9931	23808	18679
6056	32136	9930	23807	18678
6057	46457	10300	32064	16245
6058	3184	26283	13325	31614
6059	21337	12824	44792	30109
6060	5480	36519	16045	27871
6061	8753	24952	12147	32221
6062	7133	46532	15179	43459
6063	7135	46533	15180	43460
6064	3969	46807	16261	29639
6065	21176	22209	51175	7245
6066	26560	14399	48745	18558
6067	10808	22929	3492	30528
6068	39566	18245	47281	5127
6069	43900	834	44792	16317
6070	40835	6728	23545	20508
6071	10484	14565	21278	35405
6072	8167	24443	2861	20668
6073	30295	2962	42926	17409
6074	17807	46356	5645	34666
6075	17809	46357	5647	34668
6076	17808	46358	5646	34667
6077	4308	34469	14686	46232
6078	16454	44144	916	25494
6079	25363	20258	43070	1601
6080	5591	18069	35860	21356
6081	26229	7502	42724	16586
6082	41764	1295	26039	51448
6083	24679	4855	33574	16297
6084	18611	34298	38124	6677
6085	28374	19171	47533	14536
6086	42631	1429	23778	19546
6087	2794	18283	7271	24222
6088	32813	5515	31801	16267
6089	31942	16433	33582	1038
6090	18313	22650	24069	8838
6091	7781	24070	8839	22651
6092	24083	16880	42426	5940
6093	16796	11273	41016	35094
6094	20139	8386	29921	17358
6095	37700	942	28155	16582
6096	37698	940	28156	41735
6097	35973	4926	30648	18134
6098	35974	4927	30649	18135
6099	35975	4928	30650	18136
6100	31172	33613	20341	2633
6101	31173	33614	20342	2634
6102	31174	33615	20343	2635
6103	26338	884	39667	16893
6104	26339	886	39668	16894
6105	16182	50436	5663	20147
6106	8333	23437	1100	25670
6107	16473	7276	17455	25383
6108	16725	25384	17456	7277
6109	41022	19347	27027	5762
6110	20179	8459	27027	19347
6111	18661	34923	48987	1260
6112	18662	34924	48989	1262
6113	18660	34922	48988	1259
6114	22484	2978	21002	24667
6115	1344	34352	48040	21998
6116	26263	9226	21322	26313
6117	47420	15097	43451	21849
6118	29771	13270	46926	17307
6119	29772	13272	46928	17308
6120	29773	13271	46927	17309
6121	973	30182	11501	23529
6122	32027	9004	32717	16279
6123	17744	33924	43519	2375
6124	16797	49864	7788	28309
6125	26816	8659	41467	16339
6126	19563	51060	15860	49721
6127	5684	32180	16022	31722
6128	3176	29301	47359	21049
6129	10308	33765	15807	30054
6130	6929	22679	9388	22678
6131	6930	22680	9389	22682
6132	871	23451	9357	24745
6133	5867	51492	44441	18457
6134	26373	3217	42376	16828
6135	42411	13505	37702	16640
6136	16585	21289	1242	39843
6137	23859	7156	37909	17701
6138	23860	7157	37910	17702
6139	8751	16489	25012	47705
6140	10112	25192	8421	25938
6141	10113	25193	8423	25939
6142	40302	39690	12232	24764
6143	18656	21365	31147	3537
6144	16315	24496	21872	801
6145	34232	16421	50126	9127
6146	34233	16422	50125	9129
6147	5718	19440	41293	17895
6148	35783	21140	48681	6580
6149	51312	48682	6582	21142
6150	3092	25168	6064	17814
6151	18137	2903	46567	19477
6152	19472	15817	50826	43681
6153	19474	43684	50828	15819
6154	19475	15820	50829	43683
6155	26539	18409	31266	9281
6156	31052	31266	18409	1652
6157	29319	17753	44796	12853
6158	9236	14329	23307	38959
6159	9238	14331	23308	38960
6160	40878	5559	44278	16305
6161	13662	20525	21663	46800
6162	10868	19872	35848	39796
6163	30148	17805	44973	10492
6164	19049	34626	43928	2588
6165	32765	21717	46195	12662
6166	17047	20299	28288	7914
6167	6413	24840	15431	43289
6168	45279	10087	44409	16456
6169	22841	7348	26281	17168
6170	9756	26181	3148	24602
6171	11198	36982	14216	48084
6172	11199	36983	14217	48085
6173	11200	36984	14218	48086
6174	20850	31799	10788	44617
6175	5165	35011	48519	17034
6176	39575	17143	41976	7421
6177	17316	29644	3002	50869
6178	16281	4740	25428	37266
6179	16280	4739	25429	37265
6180	16283	4742	25431	37268
6181	16282	4741	25430	37267
6182	21418	22516	21724	3277
6183	21419	22518	21725	3278
6184	17774	7101	29966	18190
6185	17775	7102	29967	18191
6186	17776	7103	29968	18192
6187	45806	16298	40125	8685
6188	3597	16649	51523	26327
6189	21013	7262	21801	28650
6190	24525	22604	26635	7702
6191	12314	42810	17133	28836
6192	18054	22691	22441	2643
6193	18056	22692	22442	2644
6194	18055	22693	22443	2645
6195	24546	16496	47769	10360
6196	24547	16497	47770	10362
6197	36316	30323	23438	3439
6198	35881	2814	48192	19678
6199	20130	18791	5992	41638
6200	21262	7119	38966	38095
6201	12552	49563	3816	23057
6202	4309	34470	14687	46103
6203	1426	43678	51342	21269
6204	38858	14214	37749	26634
6205	38857	14211	37746	26631
6206	43216	14212	37747	26632
6207	43217	14213	37748	26633
6208	51492	29158	1618	16478
6209	32565	19766	32502	11871
6210	23273	16315	31519	4699
6211	49611	6360	20690	22769
6212	44648	17191	41393	13406
6213	18189	22134	20708	5241
6214	6028	17364	50622	18699
6215	22988	16328	31130	1379
6216	21832	8018	51269	19086
6217	21834	8020	51271	19088
6218	21833	8019	51270	19087
6219	39107	11484	25160	17653
6220	2597	17654	11485	25161
6221	2598	17655	11486	25162
6222	2599	17656	11487	25163
6223	22414	7111	41749	17281
6224	48464	5111	38438	16726
6225	6635	43428	15023	47435
6226	2756	16428	33690	24831
6227	2758	16429	33691	24832
6228	23167	20250	23306	2901
6229	9107	33868	26424	14291
6230	33402	5446	37152	16594
6231	48773	6882	20671	22173
6232	29311	18500	24049	6512
6233	29312	18501	24050	6513
6234	29314	18502	24051	6514
6235	29313	18503	24052	6515
6236	25875	1544	44062	17247
6237	19867	6878	40286	21090
6238	19868	6879	40287	21091
6239	17998	15261	37567	46213
6240	18315	2963	22244	23491
6241	22869	9405	23492	22245
6242	18317	2965	22246	23493
6243	16474	7277	17456	41096
6244	16475	7278	17457	41097
6245	15501	4481	23376	10466
6246	14134	41615	1214	22069
6247	14136	41616	1216	22071
6248	22902	7491	23429	19615
6249	18398	22824	24301	8963
6250	25822	10485	38545	16740
6251	22263	16740	38545	5195
6252	24954	10486	38546	16741
6253	22712	16741	38546	5196
6254	22713	16743	38547	5198
6255	24955	10488	38547	16743
6256	6834	31201	16570	42967
6257	8563	30936	13226	31152
6258	1316	39149	15484	25023
6259	5266	47264	15487	25161
6260	24898	17456	31393	7379
6261	20450	36384	10061	32795
6262	20839	6221	42584	18730
6263	19078	6033	31933	20454
6264	6862	21036	46756	50109
6265	29458	10184	30496	20373
6266	15262	22154	2197	43379
6267	37969	4700	25210	12430
6268	43466	29499	46994	5746
6269	3859	19213	31623	49046
6270	17516	45565	49550	5396
6271	44190	13061	40231	17032
6272	41156	39513	22435	1574
6273	41157	39512	22434	1573
6274	2053	24637	8288	20881
6275	27721	7760	25745	37871
6276	47677	33493	11082	22967
6277	17868	24420	50191	6644
6278	2913	17678	7676	26560
6279	41022	13723	49655	19347
6280	25263	7154	39148	16595
6281	1332	21008	18173	49789
6282	11451	22538	1521	26762
6283	46405	20128	31926	5782
6284	3735	30167	41046	16133
6285	33563	22080	41233	14406
6286	33562	22081	41232	14405
6287	48321	45824	7113	19001
6288	48320	45825	7112	19000
6289	7115	19002	48323	45826
6290	48322	45827	7114	19003
6291	15363	46395	1215	34517
6292	35507	3524	28042	45257
6293	35508	3526	28044	45258
6294	12915	25355	16601	38815
6295	12917	25357	16603	38817
6296	12918	25358	16604	32523
6297	12916	25356	16602	38816
6298	22788	10858	39145	34768
6299	22789	10859	39144	34767
6300	4660	24364	13220	33940
6301	13219	33941	4659	24363
6302	28075	9782	24510	32716
6303	8050	20640	3060	24087
6304	17482	25364	13306	42793
6305	28809	18042	46031	3762
6306	14831	19957	2287	46973
6307	18328	33836	19895	6870
6308	12098	33527	4092	29218
6309	12101	33528	4095	29221
6310	19477	20826	49613	7075
6311	19180	7395	34212	16908
6312	19181	7396	34211	16909
6313	38090	4764	27545	16788
6314	25683	10196	43440	16534
6315	14112	22614	2363	43693
6316	14113	22615	2364	43695
6317	8683	28525	42234	25062
6318	22835	30746	12460	45058
6319	35397	44612	22162	5305
6320	13662	20055	2859	45860
6321	29848	8385	36494	16338
6322	30448	16641	37406	4435
6323	2780	25826	12602	30326
6324	2782	25829	12605	30329
6325	2779	25827	12603	30327
6326	2781	25828	12604	30328
6327	41124	16494	35898	5628
6328	7896	39258	14383	34387
6329	1331	21944	18203	49804
6330	41955	18304	41772	6085
6331	41956	18305	41773	6086
6332	41950	7664	28541	16648
6333	26588	16392	36349	7772
6334	21525	23718	38571	10238
6335	20454	8628	51119	19078
6336	37716	28314	30604	13757
6337	37720	28317	30606	13761
6338	37722	28316	30605	13762
6339	22924	28801	25656	7490
6340	6089	35214	12519	33161
6341	25488	9096	42745	17422
6342	25489	9097	42747	17423
6343	24701	17424	42746	3029
6344	33303	5626	45345	17899
6345	6672	24598	15350	41362
6346	2218	15349	41363	24599
6347	6674	24600	15352	41364
6348	13296	21376	11095	34229
6349	46548	43716	48804	18144
6350	47899	41265	14014	31099
6351	8178	20267	2687	23142
6352	20252	23143	20268	2688
6353	16630	7044	36348	34623
6354	19035	24282	39856	1502
6355	34755	8240	31341	16356
6356	11209	36981	36832	48096
6357	6013	38839	18515	49321
6358	1396	50475	17627	23783
6359	23671	3542	50729	18993
6360	2495	38608	15204	38194
6361	2494	38609	15203	38195
6362	16237	4707	22428	50798
6363	16239	4709	22427	50797
6364	3046	39684	15564	24888
6365	23229	50962	15256	39024
6366	7454	17108	992	41434
6367	35610	10377	32181	16345
6368	35611	10378	32183	16346
6369	35612	10379	32182	16347
6370	35613	10380	32184	16348
6371	28715	17333	42155	6196
6372	28714	17334	42154	6197
6373	28717	17336	42157	6199
6374	28716	17335	42156	6198
6375	25264	8595	33592	16381
6376	14524	30730	4783	30072
6377	31119	20306	32555	10483
6378	9557	46262	13428	41349
6379	6316	33918	14893	44593
6380	33922	1500	28153	17177
6381	45363	14693	49730	19051
6382	38662	13092	31309	17670
6383	8231	28453	3149	17941
6384	8232	28452	3150	17942
6385	23800	17943	28454	3151
6386	28745	8233	28454	17943
6387	36314	16739	38308	10565
6388	5940	44286	17744	51364
6389	23784	1225	48341	16706
6390	23418	17176	40974	7211
6391	22952	16646	39211	2487
6392	40733	16662	28300	2954
6393	43203	27162	51385	18181
6394	35410	17444	29906	2003
6395	35411	17443	29907	2002
6396	49061	5317	41196	17598
6397	9015	31345	48598	16379
6398	9016	31344	48599	16378
6399	9017	31343	48600	16376
6400	9018	31342	48601	16377
6401	21933	23371	40917	7373
6402	21934	23372	40915	7374
6403	27154	2670	35310	16468
6404	6954	40719	16835	50820
6405	6955	40720	16836	50821
6406	4139	40794	11066	27075
6407	15196	21191	1768	47514
6408	22594	18684	24907	7089
6409	22539	26642	31839	7251
6410	8556	25121	6786	21225
6411	43655	16574	43820	8066
6412	25053	16435	41240	2202
6413	18520	17294	37884	10553
6414	1439	24376	39924	21826
6415	48288	38448	13314	30022
6416	18840	6148	23962	18839
6417	7381	17707	6029	46178
6418	7382	17708	6030	46179
6419	43885	17709	46180	7383
6420	26756	7127	34966	16438
6421	2382	25638	16471	40673
6422	42082	6551	41366	17241
6423	38990	6550	41365	17240
6424	23650	17242	41367	9068
6425	23651	17243	41368	9069
6426	43249	42679	20808	7132
6427	46058	42680	20810	7134
6428	27138	1720	39308	16899
6429	875	17923	6054	32316
6430	22378	6261	51099	19095
6431	43966	16864	33896	7442
6432	43967	16865	33897	7443
6433	43969	16866	33899	7444
6434	10243	30690	15619	32537
6435	19585	37297	11591	40462
6436	33284	19945	36087	46161
6437	28443	10917	39955	17011
6438	16928	20361	4450	37223
6439	16927	20360	4449	37222
6440	16929	20362	4451	37224
6441	34200	12054	45479	17968
6442	2451	28353	16814	43976
6443	2453	28354	16815	43977
6444	20852	32677	40637	6991
6445	42616	16381	33592	1437
6446	8807	32621	39943	15038
6447	22892	7551	41346	24474
6448	22893	7552	41347	24473
6449	22891	7550	41344	24471
6450	35768	7847	26206	41037
6451	3131	29051	39790	18028
6452	21750	23264	34304	9717
6453	35981	34305	9718	23265
6454	7679	24544	8543	20984
6455	29603	18814	23827	2803
6456	44729	23828	2804	18815
6457	29605	18816	23829	2805
6458	38978	24479	43231	11538
6459	44954	5391	43325	16756
6460	33237	2892	32658	16372
6461	24734	3726	27875	16962
6462	24818	37263	2044	41387
6463	13218	43007	16333	23946
6464	7759	24150	9994	25744
6465	18723	24151	25745	7760
6466	37872	7761	24152	25746
6467	24449	7386	39289	17186
6468	23812	3191	26618	17162
6469	20737	18421	50248	6200
6470	49004	6507	25405	17634
6471	9663	27997	14699	41709
6472	21973	16539	36114	925
6473	24619	16931	35618	1003
6474	2223	46768	19179	16907
6475	2225	46769	19181	16909
6476	23676	20017	43172	17502
6477	23677	20018	43173	17501
6478	23678	20019	43175	17504
6479	48794	34987	11452	27530
6480	4904	35827	12538	21511
6481	4905	35829	12539	21512
6482	28008	10570	40155	17067
6483	33375	10013	32212	20768
6484	47764	33920	41703	14496
6485	14889	48124	6098	20519
6486	1424	19423	6460	23927
6487	8135	28890	11981	32009
6488	8137	28892	11983	27661
6489	8136	28891	11982	27662
6490	4440	40196	15103	23873
6491	4442	40198	15105	23875
6492	28193	7606	33338	16700
6493	8285	27267	10470	23799
6494	8284	27266	10469	23798
6495	10471	23800	8286	27268
6496	2003	34579	11299	20501
6497	2002	34578	11298	20502
6498	24276	16756	32876	3021
6499	24277	16757	32877	3022
6500	1219	49322	18515	30791
6501	1220	18929	50286	15930
6502	30755	11494	29716	43297
6503	30754	11493	29717	43296
6504	32839	16616	36821	3101
6505	11874	20649	9619	29512
6506	33979	16628	42403	10355
6507	6754	17088	22165	48791
6508	3116	22166	48792	17090
6509	5651	30764	13912	28720
6510	26064	2174	29429	21960
6511	26766	1630	43251	16687
6512	1201	33260	12491	23452
6513	13618	23149	2445	39232
6514	2529	21040	48960	50178
6515	35749	9821	36910	17844
6516	35662	13888	42070	20941
6517	43653	16007	44204	20239
6518	43654	16008	44205	20240
6519	34201	4313	33502	17392
6520	34205	4314	33503	17391
6521	17212	34718	10427	22748
6522	17216	34717	10425	22750
6523	17215	34716	10424	22749
6524	3142	45200	16507	44547
6525	15786	34706	10314	22034
6526	15787	34708	10315	22035
6527	15788	34707	10316	22036
6528	8132	46378	20839	18730
6529	5343	24325	9975	48200
6530	12237	31740	900	37661
6531	42107	7231	28481	17806
6532	33238	2893	32733	16399
6533	33239	2894	32734	16400
6534	33240	2895	32735	16401
6535	30571	44461	29926	11321
6536	26696	8026	26510	17248
6537	1205	19946	9689	30270
6538	11631	27599	3830	34990
6539	11633	27600	3831	34989
6540	6832	22406	39388	29297
6541	42298	17344	42049	5322
6542	42297	17346	42048	5324
6543	21788	36723	24216	48536
6544	2170	38482	11904	19319
6545	6278	34144	49111	21821
6546	5871	27406	14088	33420
6547	20783	41108	26567	12641
6548	16141	26566	12640	41107
6549	25274	3871	29935	17028
6550	36813	17028	29935	8180
6551	25275	3872	29936	17029
6552	24346	17029	29936	8181
6553	21357	7129	47116	18286
6554	965	25790	12516	34689
6555	964	25789	12515	34688
6556	33062	21743	45949	12568
6557	24420	17868	44967	1052
6558	37710	8276	20468	25158
6559	3562	17049	29870	44736
6560	28088	18768	49462	8634
6561	3811	20648	46039	38023
6562	47750	7088	31442	20842
6563	36597	6803	22284	20781
6564	5052	17420	23507	49195
6565	5054	17419	23505	49194
6566	5055	17418	23506	49193
6567	22168	4980	28600	16681
6568	22169	4981	28601	16682
6569	22170	4982	28602	16683
6570	22171	4983	28603	16684
6571	6060	19039	50818	17117
6572	4128	28352	10352	22686
6573	24160	3444	40323	16624
6574	24161	3446	40325	16625
6575	24162	3448	40324	16626
6576	36928	16409	47403	2422
6577	31176	21741	40927	5274
6578	22359	8038	28097	18161
6579	22360	8039	28098	18162
6580	5852	17846	22522	41842
6581	22871	24802	43833	11670
6582	24365	3047	41744	17317
6583	32674	4941	34630	16462
6584	19954	5493	36254	16412
6585	32159	4632	48239	16779
6586	8470	30338	15205	32201
6587	20259	17962	45305	5467
6588	24625	1039	45306	17962
6589	9580	16973	4412	35266
6590	25494	7400	30717	16454
6591	5628	49049	16119	41124
6592	30680	4961	39103	16816
6593	26235	7725	41618	17303
6594	26234	7726	41619	17304
6595	26237	7727	41620	17305
6596	26236	7728	41621	17306
6597	5385	29359	8541	18366
6598	18211	49799	5663	23403
6599	33883	11596	30654	17713
6600	17985	45526	13420	24733
6601	10229	28218	3112	26605
6602	9537	42315	26239	21344
6603	9538	42313	26240	21343
6604	9539	42314	26241	21345
6605	33457	5521	26077	17408
6606	24470	6045	38258	16787
6607	21990	49053	13434	28713
6608	21989	28712	13433	49055
6609	21988	49056	13432	28711
6610	21987	49054	13431	28710
6611	2181	16106	46840	33573
6612	36319	18148	46354	2012
6613	8752	24951	12146	30287
6614	8754	24953	12148	30288
6615	5430	38301	21062	16951
6616	18140	31990	3924	25953
6617	21575	20941	42070	34475
6618	21234	6538	27463	16957
6619	21235	6539	27464	16958
6620	21236	6540	27465	16959
6621	26714	17395	42606	5116
6622	9419	28101	15397	35104
6623	8792	38048	14593	36610
6624	8791	38049	14592	36609
6625	8793	38050	14595	36612
6626	8794	38051	14594	36611
6627	21282	18423	30063	1752
6628	43981	46296	7975	27911
6629	25644	20329	51039	5935
6630	48869	16385	51039	20329
6631	4213	23552	12475	34669
6632	34597	24261	40192	5550
6633	7014	23094	9605	23095
6634	9607	23098	7016	23099
6635	7015	23097	9606	23096
6636	12640	20782	5993	41107
6637	14848	23475	5311	40379
6638	26439	8159	27254	17031
6639	23772	12023	42647	17452
6640	37106	2613	11685	22422
6641	37107	2612	11684	22421
6642	9150	20008	1519	28550
6643	4288	24186	14330	40248
6644	47728	7821	29678	16609
6645	35664	7253	25926	20426
6646	5665	21549	9791	28188
6647	29970	18921	44904	9569
6648	3212	26203	48495	18344
6649	1001	18586	31442	25718
6650	3217	26373	43574	24284
6651	16543	34392	9285	44462
6652	24310	8128	26292	44755
6653	17237	19137	51187	2609
6654	41585	21978	852	41069
6655	20786	4995	33690	16428
6656	20787	4997	33691	16429
6657	1218	48097	14263	41402
